mhc_elution_id	h_age
3383443	young and old
3383444	old
3383445	young and old
3383446	old
3383447	young and old
3383448	old
3383449	young and old
3383450	old
3383451	young and old
3382566	old
3382567	young and old
3382568	old
3382569	young and old
3382570	old
3382571	young and old
3382572	old
3382573	young and old
3382574	old
3382728	young and old
3382729	old
3382730	young and old
3382731	old
3382732	young and old
3382733	old
3382734	young and old
3382735	old
3382736	young and old
3382737	old
3382891	old
3382892	young and old
3382893	old
3382894	young and old
3382896	old
3382897	young and old
3382898	old
3382899	young and old
3382900	old
3382901	young and old
3383050	young and old
3383051	old
3383052	young and old
3383053	old
3383054	young and old
3383055	old
3383056	young and old
3383057	old
3383058	young and old
3383059	old
3383210	young and old
3383211	old
3383212	young and old
3383213	old
3383214	young and old
3383215	old
3383216	young and old
3383217	old
3383218	young and old
3383219	old
3383452	old
3383474	young and old
3383475	old
3383476	young and old
3383477	old
3383478	young and old
3383479	old
3383480	young and old
3383481	old
3383482	young and old
3382420	young and old
3382421	old
3382422	old
3382423	young and old
3382424	old
3382425	young and old
3382426	old
3382427	young and old
3382428	old
3382575	young and old
3382576	old
3382577	young and old
3382578	old
3382579	young and old
3382580	old
3382581	young and old
3382582	old
3382583	young and old
3382585	old
3382738	young and old
3382739	old
3382740	young and old
3382741	old
3382742	young and old
3382743	old
3382744	young and old
3382745	old
3382746	young and old
3382902	old
3382903	young and old
3382904	old
3382905	young and old
3382906	old
3382907	young and old
3382908	old
3382909	young and old
3382910	old
3382911	young and old
3383060	young and old
3383061	old
3383062	young and old
3383063	old
3383064	young and old
3383065	old
3383066	young and old
3383067	old
3383068	young and old
3383069	old
3383220	young and old
3383221	old
3383222	young and old
3383223	old
3383224	young and old
3383225	old
3383226	young and old
3383227	old
3383228	young and old
3383229	old
3383483	old
3383484	young and old
3383485	old
3383486	young and old
3383487	old
3383488	young and old
3383489	old
3383490	young and old
3383492	old
3382429	young and old
3382430	old
3382431	young and old
3382432	old
3382433	young and old
3382435	old
3382436	young and old
3382437	old
3382586	young and old
3382588	old
3382589	young and old
3382590	old
3382591	young and old
3382592	old
3382593	young and old
3382594	old
3382595	young and old
3382596	old
3382748	old
3382749	young and old
3382750	old
3382751	young and old
3382752	old
3382753	young and old
3382754	old
3382755	young and old
3382756	old
3382912	old
3382913	young and old
3382914	old
3382915	young and old
3382916	old
3382917	young and old
3382918	old
3382919	young and old
3382920	old
3382921	young and old
3383070	young and old
3383071	old
3383072	young and old
3383074	old
3383075	young and old
3383077	old
3383078	young and old
3383230	young and old
3383232	old
3383233	young and old
3383234	old
3383235	young and old
3383236	old
3383237	young and old
3383238	old
3383239	young and old
3383493	young and old
3383494	old
3383495	young and old
3383497	old
3383498	young and old
3383499	old
3383500	young and old
3383501	old
3382438	young and old
3382439	old
3382440	young and old
3382441	old
3382442	young and old
3382443	old
3382444	young and old
3382445	old
3382446	young and old
3382447	old
3382597	young and old
3382598	old
3382599	young and old
3382600	old
3382601	young and old
3382602	old
3382603	young and old
3382604	old
3382605	young and old
3382606	old
3382757	young and old
3382758	old
3382759	young and old
3382760	old
3382761	young and old
3382762	old
3382763	young and old
3382764	old
3382765	young and old
3382766	old
3382922	old
3382923	young and old
3382924	old
3382925	young and old
3382926	old
3382927	young and old
3382928	old
3382929	young and old
3382930	old
3382931	young and old
3383079	old
3383080	young and old
3383081	old
3383082	young and old
3383084	old
3383085	young and old
3383087	old
3383088	young and old
3383089	old
3383240	old
3383241	young and old
3383242	old
3383243	young and old
3383244	old
3383245	young and old
3383246	old
3383247	young and old
3383248	old
3383249	young and old
3383502	young and old
3383503	old
3383504	young and old
3383505	old
3383506	young and old
3383507	old
3383508	young and old
3383509	old
3383510	young and old
3383511	old
3382448	young and old
3382449	old
3382450	young and old
3382451	old
3382452	young and old
3382454	old
3382455	young and old
3382457	old
3382458	young and old
3382607	young and old
3382608	old
3382609	young and old
3382610	old
3382611	young and old
3382612	old
3382613	young and old
3382614	old
3382615	young and old
3382616	old
3382767	young and old
3382768	old
3382769	young and old
3382770	old
3382771	young and old
3382772	old
3382773	young and old
3382774	old
3382775	young and old
3382776	old
3382932	old
3382933	young and old
3382934	old
3382935	young and old
3382936	old
3382937	young and old
3382938	old
3382939	young and old
3382940	old
3382941	young and old
3383092	young and old
3383093	old
3383094	young and old
3383095	old
3383096	young and old
3383097	old
3383090	young and old
3383091	old
3383250	old
3383251	young and old
3383252	old
3383253	young and old
3383254	old
3383255	young and old
3383256	old
3383257	young and old
3383258	old
3383259	young and old
3383453	young and old
3383454	old
3383455	young and old
3383456	old
3383457	young and old
3383458	old
3383459	young and old
3383460	old
3383461	young and old
3383462	old
3382459	old
3382460	young and old
3382461	old
3382462	young and old
3382464	old
3382465	young and old
3382466	old
3382467	young and old
3382617	young and old
3382618	old
3382619	young and old
3382620	old
3382621	young and old
3382622	old
3382623	young and old
3382624	old
3382625	young and old
3382626	old
3382777	young and old
3382778	old
3382779	young and old
3382780	old
3382781	young and old
3382782	old
3382783	young and old
3382784	old
3382785	young and old
3382786	old
3382942	old
3382943	young and old
3382944	old
3382945	young and old
3382946	old
3382947	young and old
3382948	old
3382949	young and old
3382950	old
3382951	young and old
3383098	young and old
3383099	old
3383100	young and old
3383101	old
3383102	young and old
3383103	old
3383104	young and old
3383105	old
3383106	young and old
3383260	old
3383261	young and old
3383263	old
3383264	young and old
3383265	old
3383266	young and old
3383267	old
3383268	young and old
3383463	young and old
3383464	old
3383465	young and old
3383467	old
3383468	young and old
3383469	old
3383470	young and old
3383471	old
3383472	young and old
3383473	old
3382468	old
3382469	young and old
3382470	old
3382471	young and old
3382472	old
3382473	young and old
3382474	old
3382475	young and old
3382476	old
3382477	young and old
3382627	young and old
3382628	old
3382629	young and old
3382630	old
3382631	young and old
3382632	old
3382633	young and old
3382634	old
3382635	young and old
3382636	old
3382787	young and old
3382788	old
3382789	young and old
3382790	old
3382791	young and old
3382792	old
3382793	young and old
3382794	old
3382795	young and old
3382797	old
3382952	old
3382953	young and old
3382954	old
3382955	young and old
3382956	old
3382957	young and old
3382958	old
3382959	young and old
3382960	old
3383107	old
3383108	young and old
3383109	old
3383110	young and old
3383111	old
3383112	young and old
3383113	old
3383114	young and old
3383115	old
3383116	young and old
3383269	old
3383270	young and old
3383272	old
3383273	young and old
3383275	old
3383276	young and old
3383277	old
3383278	young and old
3383279	old
3383389	old
3383390	young and old
3383391	old
3383392	young and old
3383393	old
3383394	young and old
3383395	old
3383396	young and old
3383397	old
3383398	young and old
3382478	old
3382479	young and old
3382480	old
3382481	young and old
3382482	old
3382483	young and old
3382484	old
3382485	young and old
3382486	old
3382487	young and old
3382637	young and old
3382638	old
3382639	young and old
3382640	old
3382641	young and old
3382642	old
3382643	young and old
3382644	old
3382645	young and old
3382646	old
3382798	young and old
3382799	old
3382800	young and old
3382801	old
3382802	young and old
3382803	old
3382804	young and old
3382805	old
3382806	young and old
3382807	old
3382961	young and old
3382962	old
3382963	young and old
3382964	old
3382965	young and old
3382966	old
3382967	young and old
3382968	old
3382969	young and old
3383117	old
3383118	young and old
3383119	old
3383120	young and old
3383121	old
3383122	young and old
3383124	old
3383125	young and old
3383126	old
